nomformation;nb_chars;coefficient_au_sud;departement_code;proportion_candidates;proportion_bien_tb
BTS - Production, Lycée Etienne Mimard;16;0.652616042581875;42;0.09240924092409240924;0.3333333333333333
BTS - Production, Lycée Etienne Oehmichen;16;0.24585686725704892;51;0.16216216216216216216;0
BTS - Production, Lycée Ettore Bugatti;16;0.38531715593984595;68;0.06481481481481481481;0.2916666666666667
BTS - Production, Lycée Eugene Freyssinet;16;0.2923436301513146;22;0.15730337078651685393;0.11538461538461539
BTS - Production, Lycée Eugene Freyssinet;16;0.2923436301513146;22;0.16460905349794238683;0.3
BTS - Production, Lycée Eugene Freyssinet;16;0.2923436301513146;22;0.20165745856353591160;0.10526315789473684
BTS - Production, Lycée Eugene Freyssinet;16;0.2923436301513146;22;0.26666666666666666667;0.25925925925925924
BTS - Production, Lycée Evariste Galois;16;0.25747855798061553;93;0.03320312500000000000;0.2857142857142857
BTS - Production, Lycée Félix EBOUE;16;5.357076447481576;973;0.76896551724137931034;0.125
BTS - Production, Lycée Felix Le Dantec;16;0.26910024870418137;22;0.07407407407407407407;0.16666666666666666
BTS - Production, Lycée Felix Le Dantec;16;0.26910024870418137;22;0.17278911564625850340;0.045454545454545456
BTS - Production, Lycée Felix Le Dantec;16;0.26910024870418137;22;0.33333333333333333333;0
BTS - Production, Lycée Fenelon;16;0.5712642075169094;17;0.09411764705882352941;0
BTS - Production, Lycée Ferdinand Buisson;16;0.21099179508634905;76;0.04666666666666666667;0.15384615384615385
BTS - Production, Lycée Ferdinand Buisson;16;0.21099179508634905;76;0.13286713286713286713;0.2
BTS - Production, Lycée Ferdinand Buisson;16;0.6642377333054416;38;0.07075471698113207547;0.125
BTS - Production, Lycée Ferdinand Buisson;16;0.6642377333054416;38;0.10810810810810810811;0.2222222222222222
BTS - Production, Lycée Fernand Leger;16;0.25747855798061553;94;0.04329896907216494845;0.25
BTS - Production, Lycée Francois 1er;16;0.26910024870418137;51;0.11904761904761904762;0.125
BTS - Production, Lycée Francois 1er;16;0.26910024870418137;51;0.15909090909090909091;0
BTS - Production, Lycée Francois Arago;16;0.21099179508634905;51;0.05960264900662251656;0.25
BTS - Production, Lycée Francois Arago;16;0.21099179508634905;51;0.13903743315508021390;0
BTS - Production, Lycée Francois Arago;16;0.21099179508634905;51;0.15807560137457044674;0.375
BTS - Production, Lycée Francois Arago;16;0.21099179508634905;51;0.18613861386138613861;0.08695652173913043
BTS - Production, Lycée Francois Arago;16;0.21099179508634905;51;0.18770226537216828479;0.2857142857142857
BTS - Production, Lycée Francois Arago;16;0.21099179508634905;51;0.29310344827586206897;0.3
BTS - Production, Lycée François Bazin;16;0.15288334146851676;8;0.02500000000000000000;0.6666666666666666
BTS - Production, Lycée François Bazin;16;0.15288334146851676;8;0.03669724770642201835;0.16666666666666666
BTS - Production, Lycée François Bazin;16;0.15288334146851676;8;0.08823529411764705882;0.125
BTS - Production, Lycée François Bazin;16;0.15288334146851676;8;0.10000000000000000000;0.4
BTS - Production, Lycée François Bazin;16;0.15288334146851676;8;0.12500000000000000000;0
BTS - Production, Lycée François Bazin;16;0.15288334146851676;8;0.16129032258064516129;0.07142857142857142
BTS - Production, Lycée François Bazin;16;0.15288334146851676;8;0.17058823529411764706;0
BTS - Production, Lycée François Bazin;16;0.15288334146851676;8;0.18181818181818181818;0.3333333333333333
BTS - Production, Lycée Francois Mansart;16;0.26910024870418137;94;0.13725490196078431373;0.13333333333333333
BTS - Production, Lycée Francois Mansart;16;0.26910024870418137;94;0.14333333333333333333;0.07142857142857142
BTS - Production, Lycée Francois Mansart;16;0.26910024870418137;94;0.24449339207048458150;0.125
BTS - Production, Lycée Francois Mauriac-Forez;16;0.6409943518583083;42;0.14239482200647249191;0.2
BTS - Production, Lycée Francois Mauriac-Forez;16;0.6409943518583083;42;0.14948453608247422680;0.25
BTS - Production, Lycée Francois Rabelais;16;0.45504730028124485;37;0.12883435582822085890;0.2857142857142857
BTS - Production, Lycée Franklin Roosevelt;16;0.21099179508634905;51;0.11631663974151857835;0.125
BTS - Production, Lycée Franklin Roosevelt;16;0.21099179508634905;51;0.13953488372093023256;0.11764705882352941
BTS - Production, Lycée Franklin Roosevelt;16;0.21099179508634905;51;0.25742574257425742574;0.25
BTS - Production, Lycée Frantz Fanon;16;4.220475094716777;972;0.18446601941747572816;0
BTS - Production, Lycée Frantz Fanon;16;4.220475094716777;972;0.19512195121951219512;0
BTS - Production, Lycée Frederic Et Irene Joliot Curie;16;0.12963996002138434;2;0.14634146341463414634;0
BTS - Production, Lycée Frédéric Fays;16;0.6177509704111751;69;0.09215017064846416382;0.2
BTS - Production, Lycée Frédéric Fays;16;0.6177509704111751;69;0.17579908675799086758;0.16666666666666666
BTS - Production, Lycée Frédéric OZANAM;16;0.048288124956418814;59;0.08988764044943820225;0.16666666666666666
BTS - Production, Lycée Frédéric OZANAM;16;0.048288124956418814;59;0.11464968152866242038;0.4
BTS - Production, Lycée Frédéric OZANAM;16;0.048288124956418814;59;0.11498257839721254355;0.13333333333333333
BTS - Production, Lycée Frédéric OZANAM;16;0.048288124956418814;59;0.12295081967213114754;0.125
BTS - Production, Lycée Frédéric OZANAM;16;0.048288124956418814;59;0.17307692307692307692;0
BTS - Production, Lycée Frédéric OZANAM;16;0.048288124956418814;59;0.17948717948717948718;0.2857142857142857
BTS - Production, Lycée Frédéric OZANAM;16;0.33883039304558027;35;0.01910828025477707006;0.1
BTS - Production, Lycée Frédéric OZANAM;16;0.33883039304558027;35;0.04790419161676646707;0.7272727272727273
BTS - Production, Lycée Frédéric OZANAM;16;0.33883039304558027;35;0.10000000000000000000;0.2
BTS - Production, Lycée Fresnel;16;0.25747855798061553;75;0.26046511627906976744;0
BTS - Production, Lycée Fulgence Bienvenue;16;0.33883039304558027;22;0.06363636363636363636;0.42857142857142855
BTS - Production, Lycée Fulgence Bienvenue;16;0.33883039304558027;22;0.06716417910447761194;0.3333333333333333
BTS - Production, Lycée Galilee;16;0.6409943518583083;38;0.06589147286821705426;0.05555555555555555
BTS - Production, Lycée Galilee;16;0.6409943518583083;38;0.07102272727272727273;0.06666666666666667
BTS - Production, Lycée Galilee;16;0.6409943518583083;38;0.51351351351351351351;0.16666666666666666
BTS - Production, Lycée Galilée;16;0.19937010436278327;76;0.64901664145234493192;0.2222222222222222
BTS - Production, Lycée Galilée;16;0.2342351765334823;95;0.04178272980501392758;0.045454545454545456
BTS - Production, Lycée Galilée;16;0.24585686725704892;92;0.55268022181146025878;0.21052631578947367
BTS - Production, Lycée Galilée;16;0.24585686725704892;92;0.60055096418732782369;0.35294117647058826
BTS - Production, Lycée G A R A C;16;0.24585686725704892;95;0.01369863013698630137;0.32
BTS - Production, Lycée G A R A C;16;0.24585686725704892;95;0.04225352112676056338;0.07142857142857142
BTS - Production, Lycée G A R A C;16;0.24585686725704892;95;0.07246376811594202899;0
BTS - Production, Lycée Gaspard Monge;16;0.280721939427748;91;0.02620087336244541485;0.2857142857142857
BTS - Production, Lycée Gaspard Monge;16;0.280721939427748;91;0.04044117647058823529;0.2727272727272727
BTS - Production, Lycée Gaston BACHELARD;16;0.25747855798061553;77;0.01805054151624548736;0.4117647058823529
BTS - Production, Lycée Gaston BACHELARD;16;0.25747855798061553;77;0.10536044362292051756;0.16666666666666666
BTS - Production, Lycée Gaston Crampe;16;0.8618064756060708;40;0.06417112299465240642;0.3333333333333333
BTS - Production, Lycée Gaston Crampe;16;0.8618064756060708;40;0.16557734204793028322;0.15789473684210525
BTS - Production, Lycée Gaston Crampe;16;0.8618064756060708;40;0.17687074829931972789;0.14285714285714285
BTS - Production, Lycée Gaston Crampe;16;0.8618064756060708;40;0.19540229885057471264;0.7142857142857143
BTS - Production, Lycée Gaston Crampe;16;0.8618064756060708;40;0.32500000000000000000;0.2857142857142857
BTS - Production, Lycée Gaston Monnerville;16;0.7688329498175396;46;0.01098901098901098901;0.08333333333333333
BTS - Production, Lycée Gaston Monnerville;16;0.7688329498175396;46;0.04807692307692307692;0.125
BTS - Production, Lycée Gaston Monnerville;16;0.7688329498175396;46;0.06896551724137931034;0.4444444444444444
BTS - Production, Lycée Gaston Monnerville;16;0.7688329498175396;46;0.07692307692307692308;0
BTS - Production, Lycée Gaston Monnerville;16;5.331508727889731;973;0.20253164556962025316;0
BTS - Production, Lycée Gay Lussac;16;0.1645050321920834;2;0.21052631578947368421;0
BTS - Production, Lycée Général et Technologique Albert Londres;16;0.5712642075169094;3;0.12121212121212121212;0.3333333333333333
BTS - Production, Lycée Général et Technologique Albert Londres;16;0.5712642075169094;3;0.23809523809523809524;0.125
BTS - Production, Lycée Général et Technologique Albert Londres;16;0.5712642075169094;3;0.60705882352941176471;0.25
BTS - Production, Lycée général et technologique Jean Perrin;16;0.45504730028124485;44;0.08156028368794326241;0.5
BTS - Production, Lycée Général, Technologique et Professionnel St Joseph;16;0.8966715477767707;64;0.07920792079207920792;0.6666666666666666
BTS - Production, LYCEE GEN.ET TECHNOL.PRIVE LYCEE PRIVE ST ETIENNE;16;0.2342351765334823;57;0.58385093167701863354;0.4
BTS - Production, Lycée Geoffroy-St-Hilaire;16;0.3039653208748812;91;0.04182509505703422053;0.09523809523809523
BTS - Production, Lycée Georges Baumont;16;0.32720870232201366;88;0.04444444444444444444;0.3333333333333333
BTS - Production, Lycée Georges Brassens;16;0.280721939427748;91;0.10180995475113122172;0.2631578947368421
BTS - Production, Lycée Georges Brassens;16;0.6409943518583083;42;0.13851992409867172676;0
BTS - Production, Lycée Georges Brassens;16;8.253201775794338;974;0.06122448979591836735;0.28
BTS - Production, lycée Georges BRIERE;16;0.21099179508634905;51;0.10859728506787330317;0.18181818181818182
BTS - Production, lycée Georges BRIERE;16;0.21099179508634905;51;0.10992907801418439716;0.07692307692307693
BTS - Production, lycée Georges BRIERE;16;0.21099179508634905;51;0.20394736842105263158;0.3333333333333333
BTS - Production, Lycée Georges Cabanis;16;0.687481114752574;19;0.06993006993006993007;0.06666666666666667
BTS - Production, Lycée Georges Cabanis;16;0.687481114752574;19;0.09638554216867469880;0.2
BTS - Production, Lycée Georges Cabanis;16;0.687481114752574;19;0.13402061855670103093;0
BTS - Production, Lycée Georges Cabanis;16;0.687481114752574;19;0.13559322033898305085;0.1111111111111111
BTS - Production, Lycée Georges De La Tour;16;0.2226134858099157;57;0.66825396825396825397;0.1
BTS - Production, Lycée Georges Dumezil;16;0.2342351765334823;27;0.10317460317460317460;0
BTS - Production, Lycée Godefroy De Bouillon;16;0.6177509704111751;63;0.06593406593406593407;0.3157894736842105
BTS - Production, Lycée Godefroy De Bouillon;16;0.6177509704111751;63;0.07920792079207920792;0.23076923076923078
BTS - Production, Lycée Grandmont;16;0.4318039188341124;37;0.07661290322580645161;0.19047619047619047
BTS - Production, Lycée Grandmont;16;0.4318039188341124;37;0.08426966292134831461;0.14285714285714285
BTS - Production, Lycée Grandmont;16;0.4318039188341124;37;0.10648148148148148148;0.4375
BTS - Production, Lycée Grandmont;16;0.4318039188341124;37;0.12891986062717770035;0.23529411764705882
BTS - Production, Lycée Grandmont;16;0.4318039188341124;37;0.20110192837465564738;0.3
BTS - Production, Lycée Grandmont;16;0.4318039188341124;37;0.30196078431372549020;0
BTS - Production, Lycée Gregor Mendel;16;0.25747855798061553;94;0.66024096385542168675;0.05
BTS - Production, Lycée Guillaume APOLLINAIRE;16;0.8501847848825043;6;0.12703583061889250814;0.26666666666666666
BTS - Production, Lycée Guillaume APOLLINAIRE;16;0.8501847848825043;6;0.19653179190751445087;0.21052631578947367
BTS - Production, Lycée Gustave Eiffel;16;0.048288124956418814;59;0.09876543209876543210;0.2727272727272727
BTS - Production, Lycée Gustave Eiffel;16;0.048288124956418814;59;0.13672922252010723861;0.20689655172413793
BTS - Production, Lycée Gustave Eiffel;16;0.048288124956418814;59;0.13970588235294117647;0
BTS - Production, Lycée Gustave Eiffel;16;0.048288124956418814;59;0.15267175572519083969;0.21428571428571427
BTS - Production, Lycée Gustave Eiffel;16;0.048288124956418814;59;0.23394495412844036697;0.3
BTS - Production, Lycée Gustave Eiffel;16;0.048288124956418814;59;0.26865671641791044776;0.25
BTS - Production, Lycée Gustave Eiffel;16;0.048288124956418814;59;0.49872773536895674300;0.05263157894736842
BTS - Production, Lycée Gustave Eiffel;16;0.4318039188341124;21;0.03797468354430379747;0.07692307692307693
BTS - Production, Lycée Gustave Eiffel;16;0.4318039188341124;21;0.04285714285714285714;0.3333333333333333
BTS - Production, Lycée Gustave Eiffel;16;0.4318039188341124;21;0.06866952789699570815;0.14285714285714285
BTS - Production, Lycée Gustave Eiffel;16;0.4318039188341124;21;0.12432432432432432432;0
BTS - Production, Lycée Gustave Eiffel;16;0.4318039188341124;21;0.13580246913580246914;0.23809523809523808
BTS - Production, Lycée Gustave Eiffel;16;0.7223461869232739;33;0.07040000000000000000;0.16
BTS - Production, Lycée Gustave Eiffel;16;0.7223461869232739;33;0.07769423558897243108;0.1
BTS - Production, Lycée Gustave Eiffel;16;0.7223461869232739;33;0.11752136752136752137;0.16666666666666666
BTS - Production, Lycée GUSTAVE EIFFEL;16;0.25747855798061553;93;0.08370044052863436123;0.1
BTS - Production, Lycée GUSTAVE EIFFEL;16;0.25747855798061553;93;0.08920187793427230047;0
BTS - Production, Lycée GUSTAVE EIFFEL;16;0.25747855798061553;93;0.15101522842639593909;0.19047619047619047
BTS - Production, Lycée GUSTAVE EIFFEL;16;0.25747855798061553;93;0.58717948717948717949;0.23529411764705882
BTS - Production, Lycée Gustave Eiffel De Kahani;16;7.323466517909021;976;0.19843342036553524804;0.08333333333333333
BTS - Production, Lycée Gustave Eiffel De Kahani;16;7.323466517909021;976;0.28903654485049833887;0
BTS - Production, Lycée Guy De Maupassant;16;0.15288334146851676;76;0.00775193798449612403;0.42857142857142855
BTS - Production, Lycée Guy De Maupassant;16;0.15288334146851676;76;0.05714285714285714286;0.16666666666666666
BTS - Production, Lycée Hanzelet;16;0.24585686725704892;54;0.03260869565217391304;0.09090909090909091
BTS - Production, Lycée Hanzelet;16;0.24585686725704892;54;0.03418803418803418803;0.3
BTS - Production, Lycée Haroun Tazieff;16;0.8501847848825043;40;0.12676056338028169014;0.5384615384615384
BTS - Production, Lycée Haroun Tazieff;16;0.8501847848825043;40;0.14102564102564102564;0.15789473684210525
BTS - Production, Lycée Haroun Tazieff;16;0.8501847848825043;40;0.61075268817204301075;0.6153846153846154
BTS - Production, Lycée Hector Guimard;16;0.6177509704111751;69;0.09090909090909090909;0.5
BTS - Production, Lycée Hector Guimard;16;0.6177509704111751;69;0.14049586776859504132;0.2
BTS - Production, Lycée Hemingway - De La Camargue;16;0.8385630941589385;30;0.85517241379310344828;0.5185185185185185
BTS - Production, Lycée Henri Bergson-Jacquard;16;0.25747855798061553;75;0.01114649681528662420;0.3333333333333333
BTS - Production, Lycée Henri Bergson-Jacquard;16;0.25747855798061553;75;0.05984555984555984556;0.391304347826087
BTS - Production, Lycée Henri Bergson-Jacquard;16;0.25747855798061553;75;0.09425717852684144819;0.1111111111111111
BTS - Production, Lycée Henri Bergson-Jacquard;16;0.25747855798061553;75;0.10218978102189781022;0.18181818181818182
BTS - Production, Lycée Henri Bergson-Jacquard;16;0.25747855798061553;75;0.15567282321899736148;0.4
BTS - Production, Lycée Henri Brisson;16;0.44342560955767824;18;0.12608695652173913043;0.1
BTS - Production, Lycée Henri Brisson;16;0.44342560955767824;18;0.15277777777777777778;0
BTS - Production, Lycée Henri Brisson;16;0.44342560955767824;18;0.17553191489361702128;0.3
BTS - Production, Lycée Henri Brisson;16;0.44342560955767824;18;0.19951338199513381995;0.21428571428571427
BTS - Production, Lycée Henri Brisson;16;0.44342560955767824;18;0.40259740259740259740;0.2727272727272727
BTS - Production, Lycée Henri Darras;16;0.07153150640355206;62;0.03355704697986577181;0.16
BTS - Production, Lycée Henri Darras;16;0.07153150640355206;62;0.17647058823529411765;0.125
